doc_id,doc,target,arguments,resps,filtered_resps,doc_hash,prompt_hash,target_hash,exact_match
775,"{'premise': '천둥번개를 동반한 폭우가 쏟아졌다.', 'question': '결과', 'alternative_1': '비행기들이 정상적으로 이착륙했다.', 'alternative_2': '항공편들이 줄줄이 결항되었다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ucc9c\\ub465\\ubc88\\uac1c\\ub97c \\ub3d9\\ubc18\\ud55c \\ud3ed\\uc6b0\\uac00 \\uc3df\\uc544\\uc84c\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\ube44\\ud589\\uae30\\ub4e4\\uc774 \\uc815\\uc0c1\\uc801\\uc73c\\ub85c \\uc774\\ucc29\\ub959\\ud588\\ub2e4.\\n2.\\ud56d\\uacf5\\ud3b8\\ub4e4\\uc774 \\uc904\\uc904\\uc774 \\uacb0\\ud56d\\ub418\\uc5c8\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.항공편들이 줄줄이 결항되었다.']],['2'],99d0851988a73694ab110a17dc7cf94f689a13f9ae9a7c26d05a6a51a9a391db,d31d1a9f41def343d130507ab699221948c7a52ec909be17a57666526ce6e192,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
776,"{'premise': '남자의 차에 기름이 떨어졌다.', 'question': '결과', 'alternative_1': '남자는 주유소로 들어갔다.', 'alternative_2': '남자는 주유소를 그대로 지나쳤다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub0a8\\uc790\\uc758 \\ucc28\\uc5d0 \\uae30\\ub984\\uc774 \\ub5a8\\uc5b4\\uc84c\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\ub0a8\\uc790\\ub294 \\uc8fc\\uc720\\uc18c\\ub85c \\ub4e4\\uc5b4\\uac14\\ub2e4.\\n2.\\ub0a8\\uc790\\ub294 \\uc8fc\\uc720\\uc18c\\ub97c \\uadf8\\ub300\\ub85c \\uc9c0\\ub098\\ucce4\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.남자는 주유소로 들어갔다.']],['1'],58bfa82922ae7d8af7ce79ee47ac2a9b5ae0b1524c16452f076a9276d4953d8d,89d346dbfebde85200785e5230787f734628ffa7c0ba87efdf0de5bb37862c19,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
777,"{'premise': '박물관에 큰 불이 났다.', 'question': '결과', 'alternative_1': '박물관의 미술 작품이 전소되었다.', 'alternative_2': '박물관의 미술작품을 도난당했다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ubc15\\ubb3c\\uad00\\uc5d0 \\ud070 \\ubd88\\uc774 \\ub0ac\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\ubc15\\ubb3c\\uad00\\uc758 \\ubbf8\\uc220 \\uc791\\ud488\\uc774 \\uc804\\uc18c\\ub418\\uc5c8\\ub2e4.\\n2.\\ubc15\\ubb3c\\uad00\\uc758 \\ubbf8\\uc220\\uc791\\ud488\\uc744 \\ub3c4\\ub09c\\ub2f9\\ud588\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.박물관의 미술 작품이 전소되었다.']],['1'],58ed37939ccb0f1073a4f322022448ab84e8c31fb537635f50c69bfb2a1622f1,60903587ca72411bc328202d9f45d990c7d426192efb2b339066a722970b9ced,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
778,"{'premise': '탁구공이 바닥에 떨어졌다.', 'question': '결과', 'alternative_1': '탁구공이 바닥에서 튀어올랐다.', 'alternative_2': '탁구공이 바닥에 달라붙었다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ud0c1\\uad6c\\uacf5\\uc774 \\ubc14\\ub2e5\\uc5d0 \\ub5a8\\uc5b4\\uc84c\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\ud0c1\\uad6c\\uacf5\\uc774 \\ubc14\\ub2e5\\uc5d0\\uc11c \\ud280\\uc5b4\\uc62c\\ub790\\ub2e4.\\n2.\\ud0c1\\uad6c\\uacf5\\uc774 \\ubc14\\ub2e5\\uc5d0 \\ub2ec\\ub77c\\ubd99\\uc5c8\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.탁구공이 바닥에서 튀어올랐다.']],['1'],7fad898db49f0650e5c481f03c208745f178b531afc817ab78a687ed8845a629,1be8a1ad060bcb159b0c37a5d5a742c7cfbb0e94c20315c49c71526dee46abb0,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
779,"{'premise': '뜨거운 음식을 급하게 먹었다.', 'question': '결과', 'alternative_1': '배가 많이 고팠다.', 'alternative_2': '입천장이 헐었다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub728\\uac70\\uc6b4 \\uc74c\\uc2dd\\uc744 \\uae09\\ud558\\uac8c \\uba39\\uc5c8\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\ubc30\\uac00 \\ub9ce\\uc774 \\uace0\\ud320\\ub2e4.\\n2.\\uc785\\ucc9c\\uc7a5\\uc774 \\ud5d0\\uc5c8\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.입천장이 헐었다.']],['2'],f87f8e985174950343202b6e6193e804a3c89475f62fc1bd0f0771c14f40e709,ea8efe40c17a7fcd61573da6d1994e01f88875afe2bfe24428d2fda6771e6e06,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
780,"{'premise': '여자는 계란 알레르기가 있었다.', 'question': '결과', 'alternative_1': '여자는 에그타르트를 먹을 수 없었다.', 'alternative_2': '여자는 계란말이를 좋아했다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc5ec\\uc790\\ub294 \\uacc4\\ub780 \\uc54c\\ub808\\ub974\\uae30\\uac00 \\uc788\\uc5c8\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\uc5ec\\uc790\\ub294 \\uc5d0\\uadf8\\ud0c0\\ub974\\ud2b8\\ub97c \\uba39\\uc744 \\uc218 \\uc5c6\\uc5c8\\ub2e4.\\n2.\\uc5ec\\uc790\\ub294 \\uacc4\\ub780\\ub9d0\\uc774\\ub97c \\uc88b\\uc544\\ud588\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.여자는 에그타르트를 먹을 수 없었다.']],['1'],610d85d6da2d9bfdb8f0a8684ad7670c31150d76f36b4914308ccef2be1e690c,c986ac0f9330e78b7f49d0aeb73c74de82bb6d11c9848191e8b73f030ea8fd54,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
781,"{'premise': '남자가 목돈을 모았다.', 'question': '원인', 'alternative_1': '남자는 집을 사고 싶었다.', 'alternative_2': '남자는 집을 구매했다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ub0a8\\uc790\\uac00 \\ubaa9\\ub3c8\\uc744 \\ubaa8\\uc558\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\ub0a8\\uc790\\ub294 \\uc9d1\\uc744 \\uc0ac\\uace0 \\uc2f6\\uc5c8\\ub2e4.\\n2.\\ub0a8\\uc790\\ub294 \\uc9d1\\uc744 \\uad6c\\ub9e4\\ud588\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.남자는 집을 사고 싶었다.']],['1'],71442da25fe7073b0954559b1327398a82626791fe16e63f29d2ab1719b023a4,561eacf4826bdcd7d63ef13edc9a54368bbc6384ffa38a0e66a4c0576f010e84,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
782,"{'premise': '여자가 중국인과 중국어로 대화를 했다.', 'question': '원인', 'alternative_1': '여자는 중국어에 능통했다.', 'alternative_2': '여자는 중국어에 자신이 없었다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc5ec\\uc790\\uac00 \\uc911\\uad6d\\uc778\\uacfc \\uc911\\uad6d\\uc5b4\\ub85c \\ub300\\ud654\\ub97c \\ud588\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc5ec\\uc790\\ub294 \\uc911\\uad6d\\uc5b4\\uc5d0 \\ub2a5\\ud1b5\\ud588\\ub2e4.\\n2.\\uc5ec\\uc790\\ub294 \\uc911\\uad6d\\uc5b4\\uc5d0 \\uc790\\uc2e0\\uc774 \\uc5c6\\uc5c8\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.여자는 중국어에 능통했다.']],['1'],b4e03785192bb9264bb8ef81f4ed6a86413f30009dd3594ce1484e18d91b1506,7c5a691545695459f98d051f8fe79fe06b1114c61eebe458ed3db6e8cc74959a,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
783,"{'premise': '바이올린 소리가 잘 나지 않았다.', 'question': '원인', 'alternative_1': '바이올린에 송진을 많이 발랐다.', 'alternative_2': '바이올린의 송진을 적당히 닦아냈다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\ubc14\\uc774\\uc62c\\ub9b0 \\uc18c\\ub9ac\\uac00 \\uc798 \\ub098\\uc9c0 \\uc54a\\uc558\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\ubc14\\uc774\\uc62c\\ub9b0\\uc5d0 \\uc1a1\\uc9c4\\uc744 \\ub9ce\\uc774 \\ubc1c\\ub790\\ub2e4.\\n2.\\ubc14\\uc774\\uc62c\\ub9b0\\uc758 \\uc1a1\\uc9c4\\uc744 \\uc801\\ub2f9\\ud788 \\ub2e6\\uc544\\ub0c8\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.바이올린의 송진을 적당히 닦아냈다.']],['2'],0425e9134c7565012b8dee11e7c4d778f3c89cd317b545b68ff558716756001d,eb8e7440eb5389649dd658114beb368f3bfebaa705a738d869ccd6ad8367083e,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,0
784,"{'premise': '음식의 간이 밍밍했다.', 'question': '결과', 'alternative_1': '음식에 새우젓을 넣었다.', 'alternative_2': '음식에 물을 탔다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc74c\\uc2dd\\uc758 \\uac04\\uc774 \\ubc0d\\ubc0d\\ud588\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\uc74c\\uc2dd\\uc5d0 \\uc0c8\\uc6b0\\uc813\\uc744 \\ub123\\uc5c8\\ub2e4.\\n2.\\uc74c\\uc2dd\\uc5d0 \\ubb3c\\uc744 \\ud0d4\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.음식에 새우젓을 넣었다.']],['1'],bd6be8bd1889a8c88fe86ef9cb43a596d951c462432fba1a3f8f6630778cb8eb,df840f750a148c56459d1cdb1d91f74f25395f7100a4819167d426989ffee855,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
785,"{'premise': '스케이트날이 무뎌졌다.', 'question': '결과', 'alternative_1': '빙판 위에서 빠르게 나아갔다.', 'alternative_2': '빙판 위에서 속도를 내기가 어렵다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc2a4\\ucf00\\uc774\\ud2b8\\ub0a0\\uc774 \\ubb34\\ub38c\\uc84c\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\ube59\\ud310 \\uc704\\uc5d0\\uc11c \\ube60\\ub974\\uac8c \\ub098\\uc544\\uac14\\ub2e4.\\n2.\\ube59\\ud310 \\uc704\\uc5d0\\uc11c \\uc18d\\ub3c4\\ub97c \\ub0b4\\uae30\\uac00 \\uc5b4\\ub835\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.빙판 위에서 속도를 내기가 어렵다.']],['2'],ceabdc6cc002ff32d0ce8f90ea24e31f637502fff9822c2911c0a35cd9ccb9b6,4943e0afe36fa5a748bc3cbd76fcfdc550991a8ce20682bd54690a4973072913,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
786,"{'premise': '여자의 잇몸이 부어올랐다.', 'question': '원인', 'alternative_1': '여자가 결막염에 걸렸다.', 'alternative_2': '여자가 치은염에 걸렸다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc5ec\\uc790\\uc758 \\uc787\\ubab8\\uc774 \\ubd80\\uc5b4\\uc62c\\ub790\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc5ec\\uc790\\uac00 \\uacb0\\ub9c9\\uc5fc\\uc5d0 \\uac78\\ub838\\ub2e4.\\n2.\\uc5ec\\uc790\\uac00 \\uce58\\uc740\\uc5fc\\uc5d0 \\uac78\\ub838\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.여자가 치은염에 걸렸다.']],['2'],83a5d18146037b4b6b6d073d0d0242de1ba6566102e20ede3083eb6d64c13e9e,828e843c1a5658e88d5a778d857af37789f67c05de89a84b5137e3743b3dce96,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
787,"{'premise': '여자는 저작권법을 위배했다.', 'question': '결과', 'alternative_1': '여자는 소송을 당했다.', 'alternative_2': '여자는 저작권을 획득했다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc5ec\\uc790\\ub294 \\uc800\\uc791\\uad8c\\ubc95\\uc744 \\uc704\\ubc30\\ud588\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\uc5ec\\uc790\\ub294 \\uc18c\\uc1a1\\uc744 \\ub2f9\\ud588\\ub2e4.\\n2.\\uc5ec\\uc790\\ub294 \\uc800\\uc791\\uad8c\\uc744 \\ud68d\\ub4dd\\ud588\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.여자는 소송을 당했다.']],['1'],2422f39b64392bbcee90faba77c8b3fa7752b379d37831a176e94c5401c48a30,0038156d4d942d123a0ca33e68306c2dfe8c46649421028dd74ae315a4a3570c,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
788,"{'premise': '여자는 자동차 취득세를 납부했다.', 'question': '원인', 'alternative_1': '여자는 자동차를 샀다.', 'alternative_2': '여자는 자동차를 팔았다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uc5ec\\uc790\\ub294 \\uc790\\ub3d9\\ucc28 \\ucde8\\ub4dd\\uc138\\ub97c \\ub0a9\\ubd80\\ud588\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc5ec\\uc790\\ub294 \\uc790\\ub3d9\\ucc28\\ub97c \\uc0c0\\ub2e4.\\n2.\\uc5ec\\uc790\\ub294 \\uc790\\ub3d9\\ucc28\\ub97c \\ud314\\uc558\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.여자는 자동차를 샀다.']],['1'],de76e9015dc6bceab09756d068fd28bc171408dd7211d454869204f968758ea9,a404bb83cab2be02caec9b342ecf51b2d42a1e8a1ab071aae7b8f130a39002d2,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
789,"{'premise': '그는 투명 콘택트렌즈를 바닥에 떨어뜨렸다.', 'question': '결과', 'alternative_1': '그는 렌즈를 찾을 수 없었다.', 'alternative_2': '그는 렌즈를 눈에 착용했다.', 'label': 0}",1,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uadf8\\ub294 \\ud22c\\uba85 \\ucf58\\ud0dd\\ud2b8\\ub80c\\uc988\\ub97c \\ubc14\\ub2e5\\uc5d0 \\ub5a8\\uc5b4\\ub728\\ub838\\ub2e4.  \\uadf8\\ub798\\uc11c:\\n1.\\uadf8\\ub294 \\ub80c\\uc988\\ub97c \\ucc3e\\uc744 \\uc218 \\uc5c6\\uc5c8\\ub2e4.\\n2.\\uadf8\\ub294 \\ub80c\\uc988\\ub97c \\ub208\\uc5d0 \\ucc29\\uc6a9\\ud588\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['1.그는 렌즈를 찾을 수 없었다.']],['1'],d23ab7940613889ed00decb06c17119d74f4603f204f8ac9d8e8037c999f702b,32e498aa90165db92c589418bf3dcef490441a35d983fd9bbe9a72ee327f8c4b,6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b,1
790,"{'premise': '군사들이 전쟁 준비를 시작했다.', 'question': '원인', 'alternative_1': '왕이 종전을 선언했다.', 'alternative_2': '왕이 개전을 선언했다.', 'label': 1}",2,"{'gen_args_0': {'arg_0': ['[{""role"": ""user"", ""content"": ""\\ub2e4\\uc74c \\uc804\\uc81c\\uc640 \\uc774\\uc5b4\\uc9c0\\ub294 \\ubcf4\\uae30\\uac00 \\uc788\\uc2b5\\ub2c8\\ub2e4. \\ub458 \\uc911 \\ub354 \\uc54c\\ub9de\\uc740 \\ubcf4\\uae30\\ub97c \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\ubd80\\uac00 \\uc124\\uba85 \\uc5c6\\uc774 1\\uacfc 2 \\uc911\\uc5d0 \\uc120\\ud0dd\\ud574\\uc8fc\\uc138\\uc694. \\uc804\\uc81c: \\uad70\\uc0ac\\ub4e4\\uc774 \\uc804\\uc7c1 \\uc900\\ube44\\ub97c \\uc2dc\\uc791\\ud588\\ub2e4.  \\uc65c\\ub0d0\\ud558\\uba74:\\n1.\\uc655\\uc774 \\uc885\\uc804\\uc744 \\uc120\\uc5b8\\ud588\\ub2e4.\\n2.\\uc655\\uc774 \\uac1c\\uc804\\uc744 \\uc120\\uc5b8\\ud588\\ub2e4.""}]'], 'arg_1': {'until': ['\n\n'], 'do_sample': False}}}",[['2.왕이 개전을 선언했다.']],['2'],dda38de418f2c336d58e987ed04d4410f06ef6db27a787c9d3f5010d9d008bfd,134be850ea98eb045f9468d2f17e6d88e1254e899648c05200877b2dd7a52489,d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35,1
